Base,equiv(Base),Reactant1,equiv(Reactant1),Reactant2,equiv(Reactant2),Product,yield,solvent,DielectricConstant,time,T,Additive1,equiv(Additive1),Additive2,equiv(Additive2),MS,MWI,doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,N[C@@H]1COC[C@@H]1C2=CC=C(C=C2)F,1.05,COC1=CC=C(S(=O)(=O)F)C=C1,1,COC1=CC=C(S(=O)(=O)N[C@@H]2COC[C@@H]2C2=CC=C(F)C=C2)C=C1,14,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,N[C@@H]1CCN(CC2=CC=CC=N2)C1,1.05,COC1=CC=C(S(=O)(=O)F)C=C1,1,COC1=CC=C(S(=O)(=O)N[C@@H]2CCN(CC3=CC=CC=N3)C2)C=C1,27,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,CC1=NC2=C(CNCC2)S1,1.05,COC1=CC=C(S(=O)(=O)F)C=C1,1,COC1=CC=C(S(=O)(=O)N2CCC3=C(C2)SC(C)=N3)C=C1,36,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,CNCCC1=NSC2=CC=CC=C12,1.05,COC1=CC=C(S(=O)(=O)F)C=C1,1,COC1=CC=C(S(=O)(=O)N(C)CCC2=NSC3=CC=CC=C23)C=C1,33,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,C1=CC2=C(C=C1)N(C1CCNCC1)N=N2,1.05,COC1=CC=C(S(=O)(=O)F)C=C1,1,COC1=CC=C(S(=O)(=O)N2CCC(N3N=NC4=C3C=CC=C4)CC2)C=C1,35,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,C1=CC2=CC=CC(OCC3CCNC3)=C2N=C1,1.05,COC1=CC=C(S(=O)(=O)F)C=C1,1,COC1=CC=C(S(=O)(=O)N2CCC(COC3=C4N=CC=CC4=CC=C3)C2)C=C1,37,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,C1=CN(CC2CCNCC2)N=C1,1.05,COC1=CC=C(S(=O)(=O)F)C=C1,1,COC1=CC=C(S(=O)(=O)N2CCC(CN3C=CC=N3)CC2)C=C1,33,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,CNCC1=CC(C2=CC=CC=N2)=NO1,1.05,COC1=CC=C(S(=O)(=O)F)C=C1,1,COC1=CC=C(S(=O)(=O)N(C)CC2=CC(C3=CC=CC=N3)=NO2)C=C1,30,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,CCCC1=NN=C2CNCCN12,1.05,COC1=CC=C(S(=O)(=O)F)C=C1,1,CCCC1=NN=C2CN(S(=O)(=O)C3=CC=C(OC)C=C3)CCN12,26,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,CN1C(CCN)=NC2=C1N=CC=C2,1.05,COC1=CC=C(S(=O)(=O)F)C=C1,1,COC1=CC=C(S(=O)(=O)NCCC2=NC3=C(N=CC=C3)N2C)C=C1,18,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,FC(F)(F)C1=CC=CC=C1O[C@H]1CCNC1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)N2CC[C@H](OC3=CC=CC=C3C(F)(F)F)C2)C=C1,43,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,CNCC1=CN=C2C=CC=CN12,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,CN(CC1=CN=C2C=CC=CN12)S(=O)(=O)OC1=CC=C(C(=O)C2=CC=CC=C2)C=C1,18,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,OC1(C2=CC=CC=C2)CCNCC1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)N2CCC(O)(C3=CC=CC=C3)CC2)C=C1,0,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,CC1=NN=C2CCNCCN12,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,CC1=NN=C2CCN(S(=O)(=O)OC3=CC=C(C(=O)C4=CC=CC=C4)C=C3)CCN12,37,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,CNCC1=NC2=C(C=CC=C2)O1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,CN(CC1=NC2=C(C=CC=C2)O1)S(=O)(=O)OC1=CC=C(C(=O)C2=CC=CC=C2)C=C1,0,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,C1(CN2CCNCC2)CCC1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)N2CCN(CC3CCC3)CC2)C=C1,38,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,COC1=C(C2CNCCO2)C=CC=C1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,COC1=C(C2CN(S(=O)(=O)OC3=CC=C(C(=O)C4=CC=CC=C4)C=C3)CCO2)C=CC=C1,44,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,NCC1=CN(CC2=CC=CC=C2)N=C1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)NCC2=CN(CC3=CC=CC=C3)N=C2)C=C1,0,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,N#CC1=C(O[C@H]2CCNC2)C=CC=C1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,N#CC1=C(O[C@H]2CCN(S(=O)(=O)OC3=CC=C(C(=O)C4=CC=CC=C4)C=C3)C2)C=CC=C1,41,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,COC1=CC2=C(CCNCC2)N=N1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,COC1=CC2=C(CCN(S(=O)(=O)OC3=CC=C(C(=O)C4=CC=CC=C4)C=C3)CC2)N=N1,23,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,CN1C=NN=C1C1CCNCC1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,CN1C=NN=C1C1CCN(S(=O)(=O)OC2=CC=C(C(=O)C3=CC=CC=C3)C=C2)CC1,49,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,N#CC1=CC=CC=C1OC1CCNCC1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,N#CC1=CC=CC=C1OC1CCN(S(=O)(=O)OC2=CC=C(C(=O)C3=CC=CC=C3)C=C2)CC1,39,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,NCCOCC1=CC=CC=C1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)NCCOCC2=CC=CC=C2)C=C1,0,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,NCCCN1C=CC=CC1=O,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)NCCCN2C=CC=CC2=O)C=C1,0,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,FC1=CC=CC(Cl)=C1CN1CCNCC1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)N2CCN(CC3=C(Cl)C=CC=C3F)CC2)C=C1,46,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,COC1=NC=C2CNCCC2=N1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,COC1=NC=C2CN(S(=O)(=O)OC3=CC=C(C(=O)C4=CC=CC=C4)C=C3)CCC2=N1,0,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,CN1C=CN=C1CN1CCNCC1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,CN1C=CN=C1CN1CCN(S(=O)(=O)OC2=CC=C(C(=O)C3=CC=CC=C3)C=C2)CC1,41,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,NCC1=CC=C(N2C=CC=N2)C=C1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)NCC2=CC=C(N3C=CC=N3)C=C2)C=C1,0,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,OCC1(CC2=CC=CC=C2)CCNCC1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)N2CCC(CO)(CC3=CC=CC=C3)CC2)C=C1,32,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,CC1=NN2C(C3CCNCC3)=CC=NC2=C1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,CC1=NN2C(C3CCN(S(=O)(=O)OC4=CC=C(C(=O)C5=CC=CC=C5)C=C4)CC3)=CC=NC2=C1,51,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,C1=CC(COCC2CCNC2)=CN=C1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)N2CCC(COCC3=CN=CC=C3)C2)C=C1,40,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,CN(C)C1=NC2=C(C=N1)CNCC2,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,CN(C)C1=NC2=C(C=N1)CN(S(=O)(=O)OC1=CC=C(C(=O)C3=CC=CC=C3)C=C1)CC2,19,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,CC1=CC=C2N=C(CCN)OC2=C1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,CC1=CC=C2N=C(CCNS(=O)(=O)OC3=CC=C(C(=O)C4=CC=CC=C4)C=C3)OC2=C1,0,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,C1=NC=C(CC2CCNC2)N=C1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)N2CCC(CC3=CN=CC=N3)C2)C=C1,41,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,BrC1=CC(C2CNCCO2)=CC=C1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)N2CCOC(C3=CC=CC(Br)=C3)C2)C=C1,35,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,CC1=CC2=NC(CCN)=CN2C=C1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,CC1=CC2=NC(CCNS(=O)(=O)OC3=CC=C(C(=O)C4=CC=CC=C4)C=C3)=CN2C=C1,0,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,CNCC1=NOC(C2CC2)=N1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,CN(CC1=NOC(C2CC2)=N1)S(=O)(=O)OC1=CC=C(C(=O)C2=CC=CC=C2)C=C1,29,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,NCCCN1N=CC2=CC=CC=C21,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)NCCCN2N=CC3=CC=CC=C32)C=C1,0,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,NCC1=CC=CC=C1OC(F)F,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)NCC2=CC=CC=C2OC(F)F)C=C1,0,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,NCCC1=NC2=CC(Cl)=CC=C2O1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)NCCC2=NC3=CC(Cl)=CC=C3O2)C=C1,0,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,CC1=NOC(C2CCCN2)=C1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,CC1=NOC(C2CCCN2S(=O)(=O)OC2=CC=C(C(=O)C3=CC=CC=C3)C=C2)=C1,48,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,COC1=CC=C(C2(CN)CC2)C=C1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,COC1=CC=C(C2(CNS(=O)(=O)OC3=CC=C(C(=O)C4=CC=CC=C4)C=C3)CC2)C=C1,0,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,C1COC(C2=NOC(C3CC3)=N2)CN1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)N2CCOC(C3=NOC(C4CC4)=N3)C2)C=C1,35,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,C1=CC=C(CN2CCC3(CCNC3)C2)C=C1,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)N2CCC3(CCN(CC4=CC=CC=C4)C3)C2)C=C1,37,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1CN2CCN1CC2,1.5,N[C@@H]1COC[C@@H]1C2=CC=C(C=C2)F,1.05,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)F)C=C1,1,O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)N[C@@H]2COC[C@@H]2C2=CC=C(F)C=C2)C=C1,0,C1CCCO1,7.4,18,25,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1.1,,,0,0,10.1021/acs.orglett.0c01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
