,fpsize,minPath,maxPath,nBitsPerHash,MAE_train,MSE_train,r2_train,MAE,MSE,r2,alpha_opt,gamma_opt,best_score
85,8192,1,10,8,0.5380664337609808,0.5797003880227414,0.878202001188991,0.9753214439462834,1.6922517766829728,0.6440407111835292,0.09999999999999998,0.00010000000000000002,-0.9864539502538877
94,8192,4,10,8,0.5332981761266616,0.5719766836804311,0.8798240533437356,0.9759306609328767,1.6936759259146097,0.6437420847771467,0.09999999999999998,0.00010000000000000002,-0.9866896154199434
91,8192,3,10,8,0.5355725047892689,0.5760203890130412,0.8789748502809964,0.9761486566335114,1.6939130556273707,0.6436864210471127,0.09999999999999998,0.00010000000000000002,-0.9862456488330013
33,4096,4,9,6,0.24038574280173472,0.14971260477506576,0.968547246636833,0.9767168505881175,1.6913949163298014,0.6440069436517305,0.09999999999999998,0.0010000000000000002,-0.9988380582272824
89,8192,2,10,10,0.5836113049817426,0.7118105560203124,0.850444978196873,1.0067173115477956,1.8045182906425281,0.6203160904905831,0.09999999999999998,0.00010000000000000002,-1.022129844595169
86,8192,1,10,10,0.5853095975507191,0.7147543888285389,0.8498260406587462,1.0079921140393737,1.8091969376731172,0.6193028879444086,0.09999999999999998,0.00010000000000000002,-1.0228002753671015
92,8192,3,10,10,0.5820009277633151,0.7090668349553121,0.8510215060354216,1.0080556777338057,1.808456478974327,0.619459622857905,0.09999999999999998,0.00010000000000000002,-1.0223531232625762
95,8192,4,10,10,0.5790089610652552,0.702601939854835,0.8523795264613507,1.0081139421691674,1.8077405214170983,0.6195870055629887,0.09999999999999998,0.00010000000000000002,-1.0227181880753342
25,4096,1,9,8,0.32060322210946623,0.30253102722150343,0.9364325404443555,1.0248134180938147,1.8523919347470805,0.6103170626191196,0.09999999999999998,0.0010000000000000002,-1.0542241154810466
28,4096,2,9,8,0.318666130171492,0.29947469217930783,0.9370748316690587,1.0249332479276663,1.8518224915837884,0.6104593588994514,0.09999999999999998,0.0010000000000000002,-1.0542210386960966
31,4096,3,9,8,0.3156521196805489,0.2952048621725871,0.9379721136349568,1.0268223806936791,1.8561138368608454,0.6094683576617185,0.09999999999999998,0.0010000000000000002,-1.0540648953984895
34,4096,4,9,8,0.31102933656611403,0.2887982593240298,0.9393177829275328,1.0273531786433296,1.8616960962674995,0.6083191231650881,0.09999999999999998,0.0010000000000000002,-1.0558570386490072
36,4096,1,10,6,0.3514334493120414,0.403229022665892,0.9152620908079566,1.075195459114827,2.0065339313973363,0.5779389783998352,0.09999999999999998,0.0010000000000000002,-1.0966304037384482
39,4096,2,10,6,0.349828282045885,0.4007096782795335,0.9157927863587464,1.0752032725322578,2.005760521448408,0.5781176126107515,0.09999999999999998,0.0010000000000000002,-1.0966230327456306
42,4096,3,10,6,0.3482361015765985,0.3985800047779762,0.9162422621670554,1.0773990818555428,2.0112157169380054,0.5769313311367137,0.09999999999999998,0.0010000000000000002,-1.0977117808802956
45,4096,4,10,6,0.344415503717062,0.39232340718829845,0.9175562888433092,1.0775540170933682,2.015723751864503,0.5759987229247042,0.09999999999999998,0.0010000000000000002,-1.0980852240438645
35,4096,4,9,10,0.39600914771344653,0.47365284000688124,0.9004927947363301,1.0875119389764287,2.0461870060550766,0.569399922179802,0.09999999999999998,0.0010000000000000002,-1.1087832100355306
29,4096,2,9,10,0.4086948752404873,0.49581918076725523,0.8958356478189533,1.0894137688629861,2.0507867743278254,0.5684924375440776,0.09999999999999998,0.0010000000000000002,-1.111732322351219
32,4096,3,9,10,0.40432410915370137,0.48794246779578804,0.8974888911064761,1.0897191775223445,2.0501567838046793,0.5685223498936616,0.09999999999999998,0.0010000000000000002,-1.1110833994622955
26,4096,1,9,10,0.41182558912343437,0.5009257195227385,0.8947626156339912,1.0902574741188096,2.0553417804361884,0.5675475008103984,0.09999999999999998,0.0010000000000000002,-1.1125654899341284
40,4096,2,10,8,0.47283360667718927,0.6865481415499994,0.8557553610214435,1.1514266780312934,2.2775151213765747,0.5208846171450882,0.09999999999999998,0.0010000000000000002,-1.167051705802025
37,4096,1,10,8,0.4750717390443908,0.6902656261066944,0.8549739331505327,1.1524235908429292,2.282112776683589,0.5198897022540703,0.09999999999999998,0.0010000000000000002,-1.1677956176523525
43,4096,3,10,8,0.46933699422170727,0.6799328273699118,0.857144356323654,1.152718173979169,2.279481879772908,0.5205000255267093,0.09999999999999998,0.0010000000000000002,-1.166910457543681
46,4096,4,10,8,0.4637368205498548,0.6695535448719347,0.8593223953073224,1.1562488140001197,2.2899048678886076,0.5183345486939581,0.09999999999999998,0.0010000000000000002,-1.167872693115769
41,4096,2,10,10,0.5891322466678603,0.984399217676805,0.7932013021327089,1.221823913449962,2.5620525266625576,0.4612690446322635,0.09999999999999998,0.0010000000000000002,-1.2282332957271085
38,4096,1,10,10,0.5922256225850331,0.9905086527545848,0.7919188795464429,1.2228564915262516,2.56932934838978,0.45969737673876826,0.09999999999999998,0.0010000000000000002,-1.2287987399878701
44,4096,3,10,10,0.5854272849626281,0.9758020106038614,0.7950089976089256,1.223177001923775,2.5695972263795084,0.4597377616889985,0.09999999999999998,0.0010000000000000002,-1.2294028266054915
47,4096,4,10,10,0.5776044873370332,0.9593907301696621,0.7984570464532108,1.2259944120002209,2.577144650958252,0.45811871636463763,0.09999999999999998,0.0010000000000000002,-1.227913585517431
