Num,SlogP,SMR,LabuteASA,TPSA,AMW,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumStereocenters,NumUnspecifiedStereocenters,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,kappa1,kappa2,kappa3,slogp_VSA1,slogp_VSA2,slogp_VSA3,slogp_VSA4,slogp_VSA5,slogp_VSA6,slogp_VSA7,slogp_VSA8,slogp_VSA9,slogp_VSA10,slogp_VSA11,slogp_VSA12,smr_VSA1,smr_VSA2,smr_VSA3,smr_VSA4,smr_VSA5,smr_VSA6,smr_VSA7,smr_VSA8,smr_VSA9,smr_VSA10,peoe_VSA1,peoe_VSA2,peoe_VSA3,peoe_VSA4,peoe_VSA5,peoe_VSA6,peoe_VSA7,peoe_VSA8,peoe_VSA9,peoe_VSA10,peoe_VSA11,peoe_VSA12,peoe_VSA13,peoe_VSA14,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42,SlogP (#1),SMR (#1),LabuteASA (#1),TPSA (#1),AMW (#1),ExactMW (#1),NumLipinskiHBA (#1),NumLipinskiHBD (#1),NumRotatableBonds (#1),NumHBD (#1),NumHBA (#1),NumAmideBonds (#1),NumHeteroAtoms (#1),NumHeavyAtoms (#1),NumAtoms (#1),NumStereocenters (#1),NumUnspecifiedStereocenters (#1),NumRings (#1),NumAromaticRings (#1),NumSaturatedRings (#1),NumAliphaticRings (#1),NumAromaticHeterocycles (#1),NumSaturatedHeterocycles (#1),NumAliphaticHeterocycles (#1),NumAromaticCarbocycles (#1),NumSaturatedCarbocycles (#1),NumAliphaticCarbocycles (#1),FractionCSP3 (#1),Chi0v (#1),Chi1v (#1),Chi2v (#1),Chi3v (#1),Chi4v (#1),Chi1n (#1),Chi2n (#1),Chi3n (#1),Chi4n (#1),HallKierAlpha (#1),kappa1 (#1),kappa2 (#1),kappa3 (#1),slogp_VSA1 (#1),slogp_VSA2 (#1),slogp_VSA3 (#1),slogp_VSA4 (#1),slogp_VSA5 (#1),slogp_VSA6 (#1),slogp_VSA7 (#1),slogp_VSA8 (#1),slogp_VSA9 (#1),slogp_VSA10 (#1),slogp_VSA11 (#1),slogp_VSA12 (#1),smr_VSA1 (#1),smr_VSA2 (#1),smr_VSA3 (#1),smr_VSA4 (#1),smr_VSA5 (#1),smr_VSA6 (#1),smr_VSA7 (#1),smr_VSA8 (#1),smr_VSA9 (#1),smr_VSA10 (#1),peoe_VSA1 (#1),peoe_VSA2 (#1),peoe_VSA3 (#1),peoe_VSA4 (#1),peoe_VSA5 (#1),peoe_VSA6 (#1),peoe_VSA7 (#1),peoe_VSA8 (#1),peoe_VSA9 (#1),peoe_VSA10 (#1),peoe_VSA11 (#1),peoe_VSA12 (#1),peoe_VSA13 (#1),peoe_VSA14 (#1),MQN1 (#1),MQN2 (#1),MQN3 (#1),MQN4 (#1),MQN5 (#1),MQN6 (#1),MQN7 (#1),MQN8 (#1),MQN9 (#1),MQN10 (#1),MQN11 (#1),MQN12 (#1),MQN13 (#1),MQN14 (#1),MQN15 (#1),MQN16 (#1),MQN17 (#1),MQN18 (#1),MQN19 (#1),MQN20 (#1),MQN21 (#1),MQN22 (#1),MQN23 (#1),MQN24 (#1),MQN25 (#1),MQN26 (#1),MQN27 (#1),MQN28 (#1),MQN29 (#1),MQN30 (#1),MQN31 (#1),MQN32 (#1),MQN33 (#1),MQN34 (#1),MQN35 (#1),MQN36 (#1),MQN37 (#1),MQN38 (#1),MQN39 (#1),MQN40 (#1),MQN41 (#1),MQN42 (#1),Temp (K),∆∆G (Kcal/mol)
3024,5.95490000000001,121.3537,181.030987980219,68.29,424.566,424.182063756,5,1,11,1,5,1,6,30,58,1,0,3,3,0,0,1,0,0,2,0,0,0.375,18.1199534984852,11.3223643175991,8.50444249480197,5.84464003186095,3.78003481008188,10.4427115063443,7.53354432873824,5.09150483694064,3.27424195426394,-2.73,21.9664480995185,11.4539064630178,6.95257681104168,5.31678860400633,16.8604635382506,20.9328192864566,5.91790604616139,50.325814130948,54.1719523244617,0,10.7724484289296,0,5.68738627468356,0,11.3367858779347,14.3259373219437,0,4.98397852094721,5.91790604616139,52.0555489017596,5.31678860400633,59.049099518163,0,0,39.6731055988512,10.0536515578064,14.5730528890909,0,0,11.3367858779347,56.5180374107767,35.7468258117048,24.222957515384,10.3876864673187,6.60688196451292,0,5.90717972935151,0,5.96930528795185,24,0,0,0,0,1,0,1,1,3,0,30,14,2,0,8,8,0,11,8,5,1,1,0,0,3,9,3,0,11,4,0,0,0,1,2,0,0,0,0,2,1,10.591,172.748999999999,249.618123309152,43.18,558.851,558.418528968,4,0,16,0,4,0,4,41,95,2,0,4,2,0,2,0,0,2,2,0,0,0.621621621621622,26.6244083764417,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,-2.62,31.3186181569118,14.0308602817415,6.73024962657995,0,22.9975923106826,9.4737259076001,5.41499046939678,141.802867314946,70.6484801498874,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,141.878065953519,0,71.7905736680101,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,114.041905975083,76.3409503661833,0,0,28.7007737496601,11.7954906887152,0,0,0,37,0,0,0,0,0,0,0,2,0,2,41,22,0,0,14,8,0,16,6,4,0,0,0,0,6,12,0,1,14,6,2,0,0,2,2,0,0,0,0,0,0,263.15,1.48712520205989
3025,6.23960000000001,117.5307,165.536937381069,34.03,370.496,370.204513452,3,1,7,1,2,1,3,28,54,1,0,4,4,0,0,1,0,0,3,0,0,0.24,16.2667927793648,10.0572233418992,7.43804173947709,5.43763057804713,3.88268643923248,10.0572233418992,7.43804173947709,5.43763057804713,3.88268643923248,-3.07,18.3006200440491,8.3019860757672,3.79158221529313,5.31678860400633,10.4742793771429,11.3392935899844,5.91790604616139,26.1862020684687,78.8627718900009,0,21.8058498641621,0,5.68738627468356,0,0,4.79453718407182,0,4.56709964779135,5.91790604616139,32.7309584743812,5.31678860400633,78.8627718900009,0,0,33.4004158681972,9.88388825179769,4.79453718407182,0,0,0,67.9418624387711,37.1071115196985,39.9558985909196,0,0,0,5.90717972935151,0,0,25,0,0,0,0,0,0,1,1,1,0,28,9,1,0,11,10,0,7,4,3,1,1,0,0,2,5,2,0,13,6,0,0,0,1,3,0,0,0,0,4,2,10.591,172.748999999999,249.618123309152,43.18,558.851,558.418528968,4,0,16,0,4,0,4,41,95,2,0,4,2,0,2,0,0,2,2,0,0,0.621621621621622,26.6244083764417,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,-2.62,31.3186181569118,14.0308602817415,6.73024962657995,0,22.9975923106826,9.4737259076001,5.41499046939678,141.802867314946,70.6484801498874,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,141.878065953519,0,71.7905736680101,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,114.041905975083,76.3409503661833,0,0,28.7007737496601,11.7954906887152,0,0,0,37,0,0,0,0,0,0,0,2,0,2,41,22,0,0,14,8,0,16,6,4,0,0,0,0,6,12,0,1,14,6,2,0,0,2,2,0,0,0,0,0,0,263.15,1.73443190221565
3026,5.147,81.6477,126.875652944439,29.1,309.331,309.134048856,2,1,5,1,1,1,5,22,40,1,0,2,2,0,0,0,0,0,2,0,0,0.352941176470588,12.2822642065682,7.21428208048956,5.45963425995244,3.56197400214107,2.2723233087499,7.21428208048956,5.45963425995244,3.56197400214107,2.2723233087499,-2.04,16.3325744420488,6.81345480667592,4.75536242812706,5.31678860400633,12.083478246795,4.79453718407182,5.91790604616139,26.1862020684687,42.4645694792313,0,10.7724484289296,0,18.858631417708,0,0,17.9657823270963,0,0,5.91790604616139,32.3625005859121,5.31678860400633,42.4645694792313,0,0,22.3670144329647,5.31678860400633,4.79453718407182,0,13.1712451430245,0,37.2555725419987,35.7468258117048,18.026113943771,0,0,0,5.90717972935151,0,6.17629851744347,17,3,0,0,0,0,0,1,0,1,0,22,11,1,0,6,5,0,5,3,2,1,1,0,0,5,4,2,1,7,3,0,0,0,0,2,0,0,0,0,2,1,10.591,172.748999999999,249.618123309152,43.18,558.851,558.418528968,4,0,16,0,4,0,4,41,95,2,0,4,2,0,2,0,0,2,2,0,0,0.621621621621622,26.6244083764417,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,-2.62,31.3186181569118,14.0308602817415,6.73024962657995,0,22.9975923106826,9.4737259076001,5.41499046939678,141.802867314946,70.6484801498874,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,141.878065953519,0,71.7905736680101,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,114.041905975083,76.3409503661833,0,0,28.7007737496601,11.7954906887152,0,0,0,37,0,0,0,0,0,0,0,2,0,2,41,22,0,0,14,8,0,16,6,4,0,0,0,0,6,12,0,1,14,6,2,0,0,2,2,0,0,0,0,0,0,263.15,1.81774383301395
3027,3.7577,87.6087,130.019056179608,55.4,299.37,299.152143532,4,1,6,1,3,1,4,22,43,1,0,2,2,0,0,0,0,0,2,0,0,0.333333333333333,12.9648673684682,7.55136557722094,5.29592446202518,3.55138672439718,2.23114298935914,7.55136557722094,5.29592446202518,3.55138672439718,2.23114298935914,-2.36,16.0182074394568,7.59218867347601,4.31611741302255,5.31678860400633,18.4833669818163,14.3259373219437,5.91790604616139,26.6891176452333,42.4645694792313,0,10.7724484289296,0,5.68738627468356,0,0,14.3259373219437,0,0,5.91790604616139,26.6891176452333,11.9236705685192,42.4645694792313,0,0,28.3363197209165,10.0536515578064,9.58907436814364,0,0,0,37.2555725419987,36.2497413884694,18.026113943771,6.60688196451292,0,0,5.90717972935151,0,5.96930528795185,18,0,0,0,0,0,0,1,0,3,0,22,10,2,0,6,5,0,6,7,4,1,1,0,0,4,5,3,0,7,3,0,0,0,0,2,0,0,0,0,2,1,10.591,172.748999999999,249.618123309152,43.18,558.851,558.418528968,4,0,16,0,4,0,4,41,95,2,0,4,2,0,2,0,0,2,2,0,0,0.621621621621622,26.6244083764417,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,-2.62,31.3186181569118,14.0308602817415,6.73024962657995,0,22.9975923106826,9.4737259076001,5.41499046939678,141.802867314946,70.6484801498874,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,141.878065953519,0,71.7905736680101,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,114.041905975083,76.3409503661833,0,0,28.7007737496601,11.7954906887152,0,0,0,37,0,0,0,0,0,0,0,2,0,2,41,22,0,0,14,8,0,16,6,4,0,0,0,0,6,12,0,1,14,6,2,0,0,2,2,0,0,0,0,0,0,263.15,1.48712520205989
3028,2.74168,75.0392,118.094913443738,79.19,274.32,274.131742436,5,1,6,1,4,1,5,20,38,1,0,1,1,0,0,0,0,0,1,0,0,0.4,11.6800301563993,6.53095543911463,4.38490780765208,2.80030951466343,1.58168078692924,6.53095543911463,4.38490780765208,2.80030951466343,1.58168078692924,-2.35,15.706657223796,7.94889039954388,4.72928149277163,5.31678860400633,18.4833669818163,9.53140013787187,17.2490189136922,37.0471063210021,24.2654682738464,0,0,0,5.68738627468356,0,0,14.3259373219437,5.26189155473849,0,5.91790604616139,26.6891176452333,11.9236705685192,29.8289197655434,0,6.06922131279227,17.5638712919869,10.0536515578064,4.79453718407182,4.79453718407182,5.26189155473849,0,6.92373719969062,37.6100270964631,18.026113943771,18.2395547690022,0,0,5.90717972935151,0,5.96930528795185,15,0,0,0,0,0,0,2,0,3,0,20,11,2,1,3,3,0,6,8,5,1,1,0,0,5,6,3,0,4,2,0,0,0,0,1,0,0,0,0,0,0,10.591,172.748999999999,249.618123309152,43.18,558.851,558.418528968,4,0,16,0,4,0,4,41,95,2,0,4,2,0,2,0,0,2,2,0,0,0.621621621621622,26.6244083764417,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,-2.62,31.3186181569118,14.0308602817415,6.73024962657995,0,22.9975923106826,9.4737259076001,5.41499046939678,141.802867314946,70.6484801498874,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,141.878065953519,0,71.7905736680101,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,114.041905975083,76.3409503661833,0,0,28.7007737496601,11.7954906887152,0,0,0,37,0,0,0,0,0,0,0,2,0,2,41,22,0,0,14,8,0,16,6,4,0,0,0,0,6,12,0,1,14,6,2,0,0,2,2,0,0,0,0,0,0,263.15,1.53972492545064
3029,3.4509,80.6677,118.486760811638,38.33,269.344,269.141578848,3,1,4,1,2,1,3,20,39,1,0,3,2,1,1,0,1,1,2,0,0,0.352941176470588,11.633969347194,7.09587712096366,5.59141330035522,3.85858061007652,2.56017338598787,7.09587712096366,5.59141330035522,3.85858061007652,2.56017338598787,-1.87,13.1287984212899,5.63231107944439,2.82863102372962,5.31678860400633,19.1209436583773,9.53140013787187,11.8358120923228,13.3445588226166,42.4645694792313,0,10.7724484289296,0,5.68738627468356,0,0,9.53140013787187,0,0,11.8358120923228,13.3445588226166,18.5305525330322,42.4645694792313,0,0,22.3670144329647,10.0536515578064,4.79453718407182,0,0,0,37.2555725419987,29.3260041887788,17.5231983670064,13.2137639290258,0,0,5.90717972935151,0,0,17,0,0,0,0,0,0,1,0,1,1,20,6,1,0,10,5,0,4,5,3,1,1,0,0,2,2,2,0,10,4,0,0,1,0,2,0,0,0,0,2,1,10.591,172.748999999999,249.618123309152,43.18,558.851,558.418528968,4,0,16,0,4,0,4,41,95,2,0,4,2,0,2,0,0,2,2,0,0,0.621621621621622,26.6244083764417,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,-2.62,31.3186181569118,14.0308602817415,6.73024962657995,0,22.9975923106826,9.4737259076001,5.41499046939678,141.802867314946,70.6484801498874,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,141.878065953519,0,71.7905736680101,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,114.041905975083,76.3409503661833,0,0,28.7007737496601,11.7954906887152,0,0,0,37,0,0,0,0,0,0,0,2,0,2,41,22,0,0,14,8,0,16,6,4,0,0,0,0,6,12,0,1,14,6,2,0,0,2,2,0,0,0,0,0,0,263.15,1.81774383301395
3030,3.3073,63.6907,91.6973822039251,29.1,205.301,205.146664228,2,1,4,1,1,1,2,15,34,1,0,1,1,0,0,0,0,0,1,0,0,0.461538461538462,9.65680695597779,5.45203027084631,4.38587285469904,2.3138684704315,1.6010897729928,5.45203027084631,4.38587285469904,2.3138684704315,1.6010897729928,-1.31,11.763046018992,5.54159749865867,4.15143679034548,5.31678860400633,5.90717972935151,4.79453718407182,11.8358120923228,27.1920332219979,30.3318353423081,0,0,0,5.68738627468356,0,0,4.79453718407182,0,0,11.8358120923228,27.1920332219979,5.31678860400633,30.3318353423081,0,0,11.5945660040351,5.31678860400633,4.79453718407182,0,0,0,38.9703128044567,24.4714618060106,11.605292320845,0,0,0,5.90717972935151,0,0,13,0,0,0,0,0,0,1,0,1,0,15,8,1,0,3,3,0,4,3,2,1,1,0,0,4,2,3,0,5,1,0,0,0,0,1,0,0,0,0,0,0,10.591,172.748999999999,249.618123309152,43.18,558.851,558.418528968,4,0,16,0,4,0,4,41,95,2,0,4,2,0,2,0,0,2,2,0,0,0.621621621621622,26.6244083764417,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,-2.62,31.3186181569118,14.0308602817415,6.73024962657995,0,22.9975923106826,9.4737259076001,5.41499046939678,141.802867314946,70.6484801498874,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,141.878065953519,0,71.7905736680101,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,114.041905975083,76.3409503661833,0,0,28.7007737496601,11.7954906887152,0,0,0,37,0,0,0,0,0,0,0,2,0,2,41,22,0,0,14,8,0,16,6,4,0,0,0,0,6,12,0,1,14,6,2,0,0,2,2,0,0,0,0,0,0,263.15,0.126110010287606
3031,3.2414,82.8762,125.431443382921,55.4,287.359,287.152143532,4,1,6,1,3,1,4,21,42,1,0,1,1,0,0,0,0,0,1,0,0,0.411764705882353,12.7328165608994,7.05734864136465,4.6535706199403,2.99028281108508,1.71429984814115,7.05734864136465,4.6535706199403,2.99028281108508,1.71429984814115,-2.28,16.7734188034188,8.80454453162102,5.69878600476003,5.31678860400633,18.4833669818163,9.53140013787187,17.7587746838727,43.9708435206927,24.2654682738464,0,0,0,5.68738627468356,0,0,14.3259373219437,0,0,5.91790604616139,33.6128548449239,11.9236705685192,29.8289197655434,0,11.8408686377113,17.5638712919869,10.0536515578064,4.79453718407182,4.79453718407182,0,11.8408686377113,6.92373719969062,44.5337642961537,18.026113943771,12.1703334562099,0,0,5.90717972935151,0,5.96930528795185,17,0,0,0,0,0,0,1,0,3,0,21,12,2,1,3,3,0,6,7,4,1,1,0,0,5,7,3,0,4,2,0,0,0,0,1,0,0,0,0,0,0,10.591,172.748999999999,249.618123309152,43.18,558.851,558.418528968,4,0,16,0,4,0,4,41,95,2,0,4,2,0,2,0,0,2,2,0,0,0.621621621621622,26.6244083764417,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,-2.62,31.3186181569118,14.0308602817415,6.73024962657995,0,22.9975923106826,9.4737259076001,5.41499046939678,141.802867314946,70.6484801498874,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,141.878065953519,0,71.7905736680101,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,114.041905975083,76.3409503661833,0,0,28.7007737496601,11.7954906887152,0,0,0,37,0,0,0,0,0,0,0,2,0,2,41,22,0,0,14,8,0,16,6,4,0,0,0,0,6,12,0,1,14,6,2,0,0,2,2,0,0,0,0,0,0,263.15,1.81774383301395
3032,5.0754,102.0977,139.854085716086,29.1,323.512,323.17054095,2,1,4,1,1,1,3,23,48,1,0,2,2,0,0,0,0,0,2,0,0,0.35,15.441264006354,11.6473353709757,11.7926799875015,4.55710241709795,2.9352993502814,8.14733537097572,7.04267998750145,3.63032572180131,2.27996926439149,-2.05311688311688,17.3030950551158,7.47681724719971,5.57510821311962,5.31678860400633,13.9810520298846,4.79453718407182,17.3820488378631,19.7653804455426,42.4645694792313,19.6410340610433,10.7724484289296,0,5.68738627468356,0,0,4.79453718407182,0,0,5.91790604616139,39.4064145065859,5.31678860400633,42.4645694792313,0,11.4641427917018,30.4408867334978,5.31678860400633,4.79453718407182,0,0,11.4641427917018,56.8966066030419,29.3260041887788,18.026113943771,0,8.07387230053312,0,5.90717972935151,0,0,20,0,0,0,0,0,0,1,0,1,0,23,11,1,1,6,5,0,4,3,2,1,1,0,0,5,5,2,1,7,3,0,0,0,0,2,0,0,0,0,2,1,10.591,172.748999999999,249.618123309152,43.18,558.851,558.418528968,4,0,16,0,4,0,4,41,95,2,0,4,2,0,2,0,0,2,2,0,0,0.621621621621622,26.6244083764417,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,-2.62,31.3186181569118,14.0308602817415,6.73024962657995,0,22.9975923106826,9.4737259076001,5.41499046939678,141.802867314946,70.6484801498874,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,141.878065953519,0,71.7905736680101,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,114.041905975083,76.3409503661833,0,0,28.7007737496601,11.7954906887152,0,0,0,37,0,0,0,0,0,0,0,2,0,2,41,22,0,0,14,8,0,16,6,4,0,0,0,0,6,12,0,1,14,6,2,0,0,2,2,0,0,0,0,0,0,263.15,1.59756574926196
3033,4.0707,94.9552,142.394485853936,55.4,325.408,325.167793596,4,1,7,1,3,1,4,24,47,1,0,2,2,0,0,0,0,0,2,0,0,0.3,14.1195679068475,8.21803224388761,5.71239248429715,3.82000591246074,2.32847496900147,8.21803224388761,5.71239248429715,3.82000591246074,2.32847496900147,-2.62,17.7294758261917,8.86764180631624,5.23033046682693,5.31678860400633,18.4833669818163,15.9522217607979,5.91790604616139,36.1897361897731,54.5973036161545,0,0,0,5.68738627468356,0,0,14.3259373219437,0,0,5.91790604616139,26.6891176452333,11.9236705685192,65.7242065995485,0,0,17.5638712919869,10.0536515578064,4.79453718407182,4.79453718407182,0,0,37.2555725419987,49.5943002110861,11.605292320845,12.1703334562099,0,0,5.90717972935151,0,5.96930528795185,20,0,0,0,0,0,0,1,0,3,0,24,11,2,0,6,6,0,7,7,4,1,1,0,0,4,5,3,0,9,3,0,0,0,0,2,0,0,0,0,0,0,10.591,172.748999999999,249.618123309152,43.18,558.851,558.418528968,4,0,16,0,4,0,4,41,95,2,0,4,2,0,2,0,0,2,2,0,0,0.621621621621622,26.6244083764417,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,-2.62,31.3186181569118,14.0308602817415,6.73024962657995,0,22.9975923106826,9.4737259076001,5.41499046939678,141.802867314946,70.6484801498874,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,141.878065953519,0,71.7905736680101,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,114.041905975083,76.3409503661833,0,0,28.7007737496601,11.7954906887152,0,0,0,37,0,0,0,0,0,0,0,2,0,2,41,22,0,0,14,8,0,16,6,4,0,0,0,0,6,12,0,1,14,6,2,0,0,2,2,0,0,0,0,0,0,263.15,1.73443190221565
3034,7.0848,106.5087,174.429353359282,29.1,439.399,439.137083548,2,1,5,1,1,1,8,31,50,1,0,3,3,0,0,0,0,0,3,0,0,0.260869565217391,16.4411016519782,9.51327959757228,7.40503269183579,4.97806545928252,3.21046833571804,9.51327959757228,7.40503269183579,4.97806545928252,3.21046833571804,-3.03,22.6506606406206,8.60747635208083,5.77315469766159,5.31678860400633,5.90717972935151,23.5679558418848,5.91790604616139,30.0349132977076,60.6636706846161,0,10.7724484289296,0,32.0298765607325,0,0,31.1370274701207,0,0,5.91790604616139,32.1179774804296,5.31678860400633,77.3540251597071,0,0,22.3670144329647,5.31678860400633,4.79453718407182,0,26.3424902860489,0,37.2555725419987,59.5093785087867,11.605292320845,11.126902983394,0,0,5.90717972935151,0,12.3525970348869,23,6,0,0,0,0,0,1,0,1,0,31,15,1,0,9,8,0,5,3,2,1,1,0,0,8,3,2,2,10,6,0,0,0,0,3,0,0,0,0,2,1,10.591,172.748999999999,249.618123309152,43.18,558.851,558.418528968,4,0,16,0,4,0,4,41,95,2,0,4,2,0,2,0,0,2,2,0,0,0.621621621621622,26.6244083764417,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,-2.62,31.3186181569118,14.0308602817415,6.73024962657995,0,22.9975923106826,9.4737259076001,5.41499046939678,141.802867314946,70.6484801498874,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,141.878065953519,0,71.7905736680101,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,114.041905975083,76.3409503661833,0,0,28.7007737496601,11.7954906887152,0,0,0,37,0,0,0,0,0,0,0,2,0,2,41,22,0,0,14,8,0,16,6,4,0,0,0,0,6,12,0,1,14,6,2,0,0,2,2,0,0,0,0,0,0,263.15,1.59756574926196
3035,4.8338,107.8442,158.711208271275,55.4,361.441,361.167793596,4,1,6,1,3,1,4,27,50,1,0,3,3,0,0,0,0,0,3,0,0,0.217391304347826,15.5671616640402,9.03519915694936,6.67940834106069,4.70564594828122,2.97214832918896,9.03519915694936,6.67940834106069,4.70564594828122,2.97214832918896,-3.14,18.6451486587604,8.49485501185281,4.72973418217222,5.31678860400633,18.9862825585809,15.9522217607979,5.91790604616139,29.2659989900824,66.7300377530777,0,10.7724484289296,0,5.68738627468356,0,0,14.3259373219437,0,0,5.91790604616139,19.7653804455426,12.4265861452839,77.8569407364717,0,0,28.3363197209165,10.0536515578064,4.79453718407182,4.79453718407182,0,0,49.3883066789219,53.443011440325,11.605292320845,12.6732490329745,0,0,5.90717972935151,0,5.96930528795185,23,0,0,0,0,0,0,1,0,3,0,27,10,2,0,9,8,0,6,7,4,1,1,0,0,4,4,3,0,11,5,0,0,0,0,3,0,0,0,0,2,1,10.591,172.748999999999,249.618123309152,43.18,558.851,558.418528968,4,0,16,0,4,0,4,41,95,2,0,4,2,0,2,0,0,2,2,0,0,0.621621621621622,26.6244083764417,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,16.4988163864665,12.8678309558171,9.20321382296788,6.62081759170062,-2.62,31.3186181569118,14.0308602817415,6.73024962657995,0,22.9975923106826,9.4737259076001,5.41499046939678,141.802867314946,70.6484801498874,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,141.878065953519,0,71.7905736680101,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,114.041905975083,76.3409503661833,0,0,28.7007737496601,11.7954906887152,0,0,0,37,0,0,0,0,0,0,0,2,0,2,41,22,0,0,14,8,0,16,6,4,0,0,0,0,6,12,0,1,14,6,2,0,0,2,2,0,0,0,0,0,0,263.15,1.438850502498
